WormBase Sequence Name	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene stable ID
OVOC715	OVOC_OM1b	4960286	4968776	1	WBGene00237524
OVOC718	OVOC_OM1b	4975646	4983359	-1	WBGene00237527
OVOC719	OVOC_OM1b	4985484	4986779	-1	WBGene00237528
OVOC720	OVOC_OM1b	4987630	4994405	-1	WBGene00237529
OVOC721	OVOC_OM1b	4994414	4999550	1	WBGene00237530
OVOC722	OVOC_OM1b	5001851	5004675	-1	WBGene00237531
OVOC725	OVOC_OM1b	5018247	5020594	1	WBGene00237534
OVOC727	OVOC_OM1b	5030814	5034297	1	WBGene00237536
OVOC732	OVOC_OM1b	5054640	5060095	-1	WBGene00237541
OVOC733	OVOC_OM1b	5060733	5063555	1	WBGene00237542
OVOC734	OVOC_OM1b	5066305	5072462	1	WBGene00237543
OVOC737	OVOC_OM1b	5082868	5091699	-1	WBGene00237546
OVOC738	OVOC_OM1b	5092082	5094078	-1	WBGene00237547
OVOC742	OVOC_OM1b	5124009	5128487	-1	WBGene00237551
OVOC743	OVOC_OM1b	5129750	5131202	-1	WBGene00237552
OVOC744	OVOC_OM1b	5131837	5136713	1	WBGene00237553
OVOC746	OVOC_OM1b	5138853	5142851	-1	WBGene00237555
OVOC747	OVOC_OM1b	5142852	5146340	-1	WBGene00237556
OVOC749	OVOC_OM1b	5150460	5155868	-1	WBGene00237558
OVOC750	OVOC_OM1b	5157975	5159960	-1	WBGene00237559
OVOC751	OVOC_OM1b	5167048	5170863	-1	WBGene00237560
OVOC752	OVOC_OM1b	5172631	5178116	1	WBGene00237561
OVOC754	OVOC_OM1b	5181811	5188164	-1	WBGene00237563
OVOC756	OVOC_OM1b	5196299	5201353	-1	WBGene00237565
OVOC759	OVOC_OM1b	5204551	5213112	-1	WBGene00237568
OVOC762	OVOC_OM1b	5215848	5221416	-1	WBGene00237571
OVOC771	OVOC_OM1b	5266046	5270025	1	WBGene00237580
OVOC772	OVOC_OM1b	5271023	5272966	1	WBGene00237581
OVOC773	OVOC_OM1b	5273395	5276507	1	WBGene00237582
OVOC774	OVOC_OM1b	5277133	5280576	1	WBGene00237583
OVOC776	OVOC_OM1b	5286770	5289663	1	WBGene00237585
OVOC777	OVOC_OM1b	5289839	5301162	1	WBGene00237586
OVOC782	OVOC_OM1b	5322312	5331246	1	WBGene00237591
OVOC783	OVOC_OM1b	5336315	5342823	-1	WBGene00237592
OVOC784	OVOC_OM1b	5343736	5348912	-1	WBGene00237593
OVOC790	OVOC_OM1b	5389284	5395592	-1	WBGene00237599
OVOC792	OVOC_OM1b	5399082	5417306	-1	WBGene00237601
OVOC793	OVOC_OM1b	5417957	5418885	-1	WBGene00237602
OVOC794	OVOC_OM1b	5419802	5423519	-1	WBGene00237603
OVOC795	OVOC_OM1b	5437803	5444163	-1	WBGene00237604
OVOC796	OVOC_OM1b	5445748	5457652	1	WBGene00237605
OVOC797	OVOC_OM1b	5458978	5460103	-1	WBGene00237606
OVOC800	OVOC_OM1b	5465478	5474753	1	WBGene00237609
OVOC806	OVOC_OM1b	5494815	5497589	-1	WBGene00237615
OVOC807	OVOC_OM1b	5498449	5502575	-1	WBGene00237616
OVOC809	OVOC_OM1b	5505047	5515687	-1	WBGene00237618
OVOC811	OVOC_OM1b	5525503	5534514	-1	WBGene00237620
OVOC812	OVOC_OM1b	5534535	5536570	-1	WBGene00237621
OVOC813	OVOC_OM1b	5537474	5540653	1	WBGene00237622
OVOC814	OVOC_OM1b	5541767	5548636	-1	WBGene00237623
OVOC819	OVOC_OM1b	5572350	5579682	1	WBGene00237628
OVOC820	OVOC_OM1b	5580810	5588121	1	WBGene00237629
OVOC822	OVOC_OM1b	5592660	5596671	1	WBGene00237631
OVOC823	OVOC_OM1b	5598320	5605084	1	WBGene00237632
OVOC826	OVOC_OM1b	5619276	5622200	1	WBGene00237635
OVOC827	OVOC_OM1b	5624408	5635014	-1	WBGene00237636
OVOC829	OVOC_OM1b	5640559	5652042	1	WBGene00237638
OVOC831	OVOC_OM1b	5661049	5664178	-1	WBGene00237640
OVOC832	OVOC_OM1b	5665624	5668526	-1	WBGene00237641
OVOC834	OVOC_OM1b	5673871	5675719	-1	WBGene00237643
OVOC836	OVOC_OM1b	5679475	5680669	-1	WBGene00237645
OVOC837	OVOC_OM1b	5682984	5690410	-1	WBGene00237646
OVOC839	OVOC_OM1b	5691738	5698578	-1	WBGene00237648
OVOC842	OVOC_OM1b	5710329	5716580	-1	WBGene00237651
OVOC843	OVOC_OM1b	5717521	5719703	-1	WBGene00237652
OVOC844	OVOC_OM1b	5721846	5723652	-1	WBGene00237653
OVOC847	OVOC_OM1b	5737761	5742873	-1	WBGene00237656
OVOC848	OVOC_OM1b	5747123	5751748	-1	WBGene00237657
OVOC849	OVOC_OM1b	5759084	5761046	1	WBGene00237658
OVOC855	OVOC_OM1b	5782474	5793390	-1	WBGene00237664
OVOC856	OVOC_OM1b	5793400	5798722	-1	WBGene00237665
OVOC858	OVOC_OM1b	5804236	5806115	-1	WBGene00237667
OVOC860	OVOC_OM1b	5808970	5817159	-1	WBGene00237669
OVOC862	OVOC_OM1b	5824090	5825400	-1	WBGene00237671
OVOC864	OVOC_OM1b	5829263	5830999	1	WBGene00237673
OVOC865	OVOC_OM1b	5833037	5835504	-1	WBGene00237674
OVOC866	OVOC_OM1b	5836447	5838389	1	WBGene00237675
OVOC870	OVOC_OM1b	5865494	5871489	1	WBGene00237679
OVOC877	OVOC_OM1b	5896441	5911477	1	WBGene00237686
OVOC878	OVOC_OM1b	5903878	5911108	-1	WBGene00237687
OVOC881	OVOC_OM1b	5925008	5926841	-1	WBGene00237690
OVOC882	OVOC_OM1b	5927924	5928776	-1	WBGene00237691
OVOC885	OVOC_OM1b	5935919	5938769	1	WBGene00237694
OVOC890	OVOC_OM1b	5942632	5954015	-1	WBGene00237699
OVOC892	OVOC_OM1b	5970700	5973215	-1	WBGene00237701
OVOC894	OVOC_OM1b	5976379	5981481	1	WBGene00237703
OVOC895	OVOC_OM1b	5984560	5987141	1	WBGene00237704
OVOC896	OVOC_OM1b	5984632	5991800	-1	WBGene00237705
OVOC898	OVOC_OM1b	5991790	6000147	-1	WBGene00237707
OVOC899	OVOC_OM1b	6000644	6008562	1	WBGene00237708
OVOC901	OVOC_OM1b	6022717	6025948	1	WBGene00237710
OVOC902	OVOC_OM1b	6021510	6035545	-1	WBGene00237711
OVOC903	OVOC_OM1b	6035983	6040037	1	WBGene00237712
OVOC904	OVOC_OM1b	6040836	6044107	-1	WBGene00237713
OVOC905	OVOC_OM1b	6045775	6048111	1	WBGene00237714
OVOC906	OVOC_OM1b	6048652	6051977	1	WBGene00237715
OVOC907	OVOC_OM1b	6051951	6054097	-1	WBGene00237716
OVOC909	OVOC_OM1b	6060662	6067403	-1	WBGene00237718
OVOC911	OVOC_OM1b	6068066	6069512	1	WBGene00237720
OVOC912	OVOC_OM1b	6069672	6072270	-1	WBGene00237721
OVOC915	OVOC_OM1b	6086011	6088753	1	WBGene00237724
OVOC916	OVOC_OM1b	6089019	6095795	-1	WBGene00237725
OVOC920	OVOC_OM1b	6114083	6115655	1	WBGene00237729
OVOC921	OVOC_OM1b	6120145	6133926	-1	WBGene00237730
OVOC923	OVOC_OM1b	6138607	6141330	-1	WBGene00237732
OVOC924	OVOC_OM1b	6146831	6154366	-1	WBGene00237733
OVOC930	OVOC_OM1b	6177586	6179895	-1	WBGene00237739
OVOC931	OVOC_OM1b	6180808	6187781	1	WBGene00237740
OVOC934	OVOC_OM1b	6192567	6196652	1	WBGene00237743
OVOC935	OVOC_OM1b	6197616	6201999	1	WBGene00237744
OVOC936	OVOC_OM1b	6204553	6209819	1	WBGene00237745
OVOC940	OVOC_OM1b	6219822	6223475	-1	WBGene00237749
OVOC941	OVOC_OM1b	6224150	6226622	-1	WBGene00237750
OVOC942	OVOC_OM1b	6227235	6237222	1	WBGene00237751
OVOC946	OVOC_OM1b	6270057	6284050	1	WBGene00237755
OVOC952	OVOC_OM1b	6301884	6304702	-1	WBGene00237761
OVOC953	OVOC_OM1b	6306226	6308953	1	WBGene00237762
OVOC954	OVOC_OM1b	6309840	6312987	1	WBGene00237763
OVOC955	OVOC_OM1b	6318434	6322743	1	WBGene00237764
OVOC956	OVOC_OM1b	6323722	6330117	-1	WBGene00237765
OVOC957	OVOC_OM1b	6332151	6341188	-1	WBGene00237766
OVOC958	OVOC_OM1b	6334454	6338087	1	WBGene00237767
OVOC961	OVOC_OM1b	6341164	6352038	1	WBGene00237770
OVOC964	OVOC_OM1b	6360250	6365374	-1	WBGene00237773
OVOC966	OVOC_OM1b	6371131	6374748	1	WBGene00237775
OVOC967	OVOC_OM1b	6374064	6385132	-1	WBGene00237776
OVOC968	OVOC_OM1b	6385133	6386981	-1	WBGene00237777
OVOC969	OVOC_OM1b	6386483	6393441	1	WBGene00237778
OVOC970	OVOC_OM1b	6387237	6415605	-1	WBGene00237779
OVOC975	OVOC_OM1b	6433440	6438801	1	WBGene00237784
OVOC977	OVOC_OM1b	6438802	6452960	1	WBGene00237786
OVOC978	OVOC_OM1b	6448218	6457440	-1	WBGene00237787
OVOC979	OVOC_OM1b	6456721	6458302	1	WBGene00237788
OVOC980	OVOC_OM1b	6458290	6460712	-1	WBGene00237789
OVOC981	OVOC_OM1b	6461666	6464434	1	WBGene00237790
OVOC982	OVOC_OM1b	6465610	6470200	1	WBGene00237791
OVOC983	OVOC_OM1b	6470177	6477440	-1	WBGene00237792
OVOC985	OVOC_OM1b	6480383	6489354	1	WBGene00237794
OVOC987	OVOC_OM1b	6494222	6505943	-1	WBGene00237796
OVOC988	OVOC_OM1b	6507265	6509403	1	WBGene00237797
OVOC990	OVOC_OM1b	6512001	6515903	1	WBGene00237799
OVOC991	OVOC_OM1b	6517325	6527009	1	WBGene00237800
OVOC993	OVOC_OM1b	6528822	6541006	-1	WBGene00237802
OVOC995	OVOC_OM1b	6544232	6548322	-1	WBGene00237804
OVOC996	OVOC_OM1b	6551006	6555489	-1	WBGene00237805
OVOC997	OVOC_OM1b	6556093	6559620	1	WBGene00237806
OVOC999	OVOC_OM1b	6575078	6590161	1	WBGene00237808
OVOC1002	OVOC_OM1b	6597943	6606698	1	WBGene00237811
OVOC1006	OVOC_OM1b	6626796	6637283	-1	WBGene00237815
OVOC1009	OVOC_OM1b	6656043	6665715	-1	WBGene00237818
OVOC1014	OVOC_OM1b	6695056	6709345	-1	WBGene00237823
OVOC1015	OVOC_OM1b	6702597	6706407	1	WBGene00237824
OVOC1020	OVOC_OM1b	6710181	6757913	-1	WBGene00237829
OVOC1021	OVOC_OM1b	6761176	6763664	-1	WBGene00237830
OVOC1023	OVOC_OM1b	6766132	6774242	-1	WBGene00237832
OVOC1024	OVOC_OM1b	6774566	6776242	1	WBGene00237833
OVOC1025	OVOC_OM1b	6776517	6779258	-1	WBGene00237834
OVOC1027	OVOC_OM1b	6788532	6790435	-1	WBGene00237836
OVOC1028	OVOC_OM1b	6792063	6802044	1	WBGene00237837
OVOC1031	OVOC_OM1b	6807703	6815099	1	WBGene00237840
OVOC1032	OVOC_OM1b	6815793	6819372	-1	WBGene00237841
OVOC1033	OVOC_OM1b	6821317	6823154	1	WBGene00237842
OVOC1034	OVOC_OM1b	6824241	6827876	-1	WBGene00237843
OVOC1035	OVOC_OM1b	6831366	6835644	1	WBGene00237844
OVOC1036	OVOC_OM1b	6837967	6842971	-1	WBGene00237845
OVOC1039	OVOC_OM1b	6844868	6847842	-1	WBGene00237848
OVOC1041	OVOC_OM1b	6848545	6850173	1	WBGene00237850
OVOC1042	OVOC_OM1b	6852923	6858031	1	WBGene00237851
OVOC1043	OVOC_OM1b	6858437	6861746	-1	WBGene00237852
OVOC1044	OVOC_OM1b	6862015	6869245	1	WBGene00237853
OVOC1045	OVOC_OM1b	6869246	6874712	-1	WBGene00237854
OVOC1047	OVOC_OM1b	6875659	6887697	1	WBGene00237856
OVOC1048	OVOC_OM1b	6887762	6890460	-1	WBGene00237857
OVOC1049	OVOC_OM1b	6890474	6893829	1	WBGene00237858
OVOC1050	OVOC_OM1b	6894195	6905296	-1	WBGene00237859
OVOC1051	OVOC_OM1b	6906782	6943093	-1	WBGene00237860
OVOC1052	OVOC_OM1b	6944272	6957113	1	WBGene00237861
OVOC1053	OVOC_OM1b	6952553	6961024	-1	WBGene00237862
OVOC1054	OVOC_OM1b	6961287	6967151	1	WBGene00237863
OVOC1056	OVOC_OM1b	6976632	6983394	1	WBGene00237865
OVOC1057	OVOC_OM1b	6985449	6992115	1	WBGene00237866
OVOC1058	OVOC_OM1b	6993460	6996957	1	WBGene00237867
OVOC1059	OVOC_OM1b	6998505	7004188	-1	WBGene00237868
OVOC1060	OVOC_OM1b	7004744	7007418	1	WBGene00237869
OVOC1061	OVOC_OM1b	7007699	7015759	-1	WBGene00237870
OVOC1064	OVOC_OM1b	7029300	7042076	1	WBGene00237873
OVOC1066	OVOC_OM1b	7040425	7042076	-1	WBGene00237875
OVOC1067	OVOC_OM1b	7044402	7045567	1	WBGene00237876
OVOC1068	OVOC_OM1b	7047359	7050771	1	WBGene00237877
OVOC1069	OVOC_OM1b	7052477	7055958	-1	WBGene00237878
OVOC1070	OVOC_OM1b	7055934	7070788	1	WBGene00237879
OVOC1071	OVOC_OM1b	7060820	7070690	-1	WBGene00237880
OVOC1073	OVOC_OM1b	7079253	7084971	1	WBGene00237882
OVOC1074	OVOC_OM1b	7085773	7114539	-1	WBGene00237883
OVOC1083	OVOC_OM1b	7183642	7196424	1	WBGene00237892
OVOC1084	OVOC_OM1b	7198312	7200868	-1	WBGene00237893
OVOC1086	OVOC_OM1b	7213783	7224987	1	WBGene00237895
OVOC1087	OVOC_OM1b	7219585	7224987	-1	WBGene00237896
OVOC1089	OVOC_OM1b	7234723	7244251	1	WBGene00237898
OVOC1090	OVOC_OM1b	7245390	7252313	-1	WBGene00237899
OVOC1091	OVOC_OM1b	7258673	7260889	-1	WBGene00237900
OVOC1094	OVOC_OM1b	7292414	7300029	-1	WBGene00237903
OVOC1095	OVOC_OM1b	7308170	7316140	-1	WBGene00237904
OVOC1096	OVOC_OM1b	7316859	7319772	1	WBGene00237905
OVOC1098	OVOC_OM1b	7324693	7328083	-1	WBGene00237907
OVOC1099	OVOC_OM1b	7327439	7331371	-1	WBGene00237908
OVOC1102	OVOC_OM1b	7345255	7348091	1	WBGene00237911
OVOC1103	OVOC_OM1b	7345255	7352914	-1	WBGene00237912
OVOC1105	OVOC_OM1b	7360062	7363705	-1	WBGene00237914
OVOC1106	OVOC_OM1b	7365419	7366479	-1	WBGene00237915
OVOC1107	OVOC_OM1b	7370824	7371986	-1	WBGene00237916
OVOC1108	OVOC_OM1b	7376458	7383722	-1	WBGene00237917
OVOC1111	OVOC_OM1b	7387817	7396155	-1	WBGene00237920
OVOC1112	OVOC_OM1b	7408950	7431216	1	WBGene00237921
OVOC1114	OVOC_OM1b	7441740	7462575	-1	WBGene00237923
OVOC1117	OVOC_OM1b	7469811	7472149	1	WBGene00237926
OVOC1121	OVOC_OM1b	7481561	7487642	1	WBGene00237930
OVOC1122	OVOC_OM1b	7488074	7491375	1	WBGene00237931
OVOC1123	OVOC_OM1b	7491376	7494355	-1	WBGene00237932
OVOC1126	OVOC_OM1b	7500116	7503981	1	WBGene00237935
OVOC1127	OVOC_OM1b	7505445	7514862	1	WBGene00237936
OVOC1128	OVOC_OM1b	7519273	7522303	1	WBGene00237937
OVOC1131	OVOC_OM1b	7524075	7544842	-1	WBGene00237940
OVOC1132	OVOC_OM1b	7548791	7550589	1	WBGene00237941
OVOC1133	OVOC_OM1b	7551265	7554077	-1	WBGene00237942
OVOC1134	OVOC_OM1b	7555059	7562476	1	WBGene00237943
OVOC1136	OVOC_OM1b	7576573	7585942	1	WBGene00237945
OVOC1138	OVOC_OM1b	7579961	7592571	-1	WBGene00237947
OVOC1140	OVOC_OM1b	7611062	7619099	1	WBGene00237949
OVOC1141	OVOC_OM1b	7620788	7623974	1	WBGene00237950
OVOC1143	OVOC_OM1b	7626413	7639616	1	WBGene00237952
OVOC1144	OVOC_OM1b	7639593	7647844	1	WBGene00237953
OVOC1145	OVOC_OM1b	7647679	7649810	1	WBGene00237954
OVOC1147	OVOC_OM1b	7659573	7673334	1	WBGene00237956
OVOC1150	OVOC_OM1b	7686303	7689360	-1	WBGene00237959
OVOC1151	OVOC_OM1b	7689336	7695147	-1	WBGene00237960
OVOC1152	OVOC_OM1b	7697907	7702920	-1	WBGene00237961
OVOC1153	OVOC_OM1b	7709395	7713641	1	WBGene00237962
OVOC1154	OVOC_OM1b	7715379	7718569	1	WBGene00237963
OVOC1155	OVOC_OM1b	7720697	7730551	-1	WBGene00237964
OVOC1156	OVOC_OM1b	7731016	7733220	1	WBGene00237965
OVOC1157	OVOC_OM1b	7733514	7738761	1	WBGene00237966
OVOC1162	OVOC_OM1b	7760655	7762735	-1	WBGene00237971
OVOC1163	OVOC_OM1b	7762736	7767871	-1	WBGene00237972
OVOC1165	OVOC_OM1b	7773483	7775657	-1	WBGene00237974
OVOC1166	OVOC_OM1b	7788407	7790078	-1	WBGene00237975
OVOC1174	OVOC_OM1b	7841495	7848766	1	WBGene00237983
OVOC1175	OVOC_OM1b	7851093	7864506	1	WBGene00237984
OVOC1176	OVOC_OM1b	7865355	7877882	-1	WBGene00237985
OVOC1177	OVOC_OM1b	7881782	7883578	-1	WBGene00237986
OVOC1178	OVOC_OM1b	7884860	7888628	-1	WBGene00237987
OVOC1179	OVOC_OM1b	7889490	7892796	-1	WBGene00237988
OVOC1182	OVOC_OM1b	7904598	7920374	-1	WBGene00237991
OVOC1184	OVOC_OM1b	7925818	7930492	1	WBGene00237993
OVOC1190	OVOC_OM1b	7999516	8013174	1	WBGene00237999
OVOC1192	OVOC_OM1b	8027031	8034156	-1	WBGene00238001
OVOC1194	OVOC_OM1b	8059413	8067990	-1	WBGene00238003
OVOC1195	OVOC_OM1b	8069233	8072925	1	WBGene00238004
OVOC1196	OVOC_OM1b	8078074	8080836	-1	WBGene00238005
OVOC1197	OVOC_OM1b	8081536	8084331	-1	WBGene00238006
OVOC1198	OVOC_OM1b	8086995	8099292	1	WBGene00238007
OVOC1211	OVOC_OM1b	8174514	8186949	1	WBGene00238020
OVOC1214	OVOC_OM1b	8207256	8212545	-1	WBGene00238023
OVOC1215	OVOC_OM1b	8213583	8216463	-1	WBGene00238024
OVOC1216	OVOC_OM1b	8219223	8223182	1	WBGene00238025
OVOC1220	OVOC_OM1b	8257140	8260793	-1	WBGene00238029
OVOC1221	OVOC_OM1b	8274105	8283434	1	WBGene00238030
OVOC1222	OVOC_OM1b	8284378	8296345	-1	WBGene00238031
OVOC1223	OVOC_OM1b	8297863	8307171	-1	WBGene00238032
OVOC1224	OVOC_OM1b	8386134	8396180	1	WBGene00238033
OVOC1225	OVOC_OM1b	8391703	8400366	-1	WBGene00238034
OVOC1226	OVOC_OM1b	8399094	8404674	-1	WBGene00238035
OVOC1228	OVOC_OM1b	8417068	8435451	-1	WBGene00238037
OVOC1230	OVOC_OM1b	8458525	8466119	1	WBGene00238039
OVOC1243	OVOC_OM1b	8510281	8518412	-1	WBGene00238052
OVOC1244	OVOC_OM1b	8530829	8534120	1	WBGene00238053
OVOC1246	OVOC_OM1b	8541628	8552001	1	WBGene00238055
OVOC1248	OVOC_OM1b	8553314	8560319	1	WBGene00238057
OVOC1251	OVOC_OM1b	8572675	8576796	-1	WBGene00238060
OVOC1255	OVOC_OM1b	8596181	8602590	-1	WBGene00238064
OVOC1256	OVOC_OM1b	8603621	8605896	1	WBGene00238065
OVOC1257	OVOC_OM1b	8607166	8608132	1	WBGene00238066
OVOC1258	OVOC_OM1b	8608656	8613120	-1	WBGene00238067
OVOC1259	OVOC_OM1b	8614885	8618371	-1	WBGene00238068
OVOC1260	OVOC_OM1b	8619793	8625421	1	WBGene00238069
OVOC1261	OVOC_OM1b	8625422	8630568	1	WBGene00238070
OVOC1263	OVOC_OM1b	8637708	8640695	-1	WBGene00238072
OVOC1264	OVOC_OM1b	8642385	8647837	-1	WBGene00238073
OVOC1266	OVOC_OM1b	8658884	8667585	1	WBGene00238075
OVOC1267	OVOC_OM1b	8669478	8684064	1	WBGene00238076
OVOC1270	OVOC_OM1b	8710863	8714270	-1	WBGene00238079
OVOC1276	OVOC_OM1b	8745410	8767089	-1	WBGene00238085
OVOC1277	OVOC_OM1b	8768911	8778118	-1	WBGene00238086
OVOC1282	OVOC_OM1b	8802790	8805084	-1	WBGene00238091
OVOC1283	OVOC_OM1b	8805443	8807990	-1	WBGene00238092
OVOC1284	OVOC_OM1b	8808398	8810265	1	WBGene00238093
OVOC1285	OVOC_OM1b	8811562	8822589	1	WBGene00238094
OVOC1286	OVOC_OM1b	8811843	8822543	-1	WBGene00238095
OVOC1287	OVOC_OM1b	8825171	8832650	-1	WBGene00238096
OVOC1288	OVOC_OM1b	8835486	8853224	-1	WBGene00238097
OVOC1289	OVOC_OM1b	8869456	8877795	1	WBGene00238098
OVOC1302	OVOC_OM1b	8958434	8960338	-1	WBGene00238111
OVOC1303	OVOC_OM1b	8960841	8964509	1	WBGene00238112
OVOC1304	OVOC_OM1b	8966107	8966981	-1	WBGene00238113
OVOC1305	OVOC_OM1b	8968385	8972252	-1	WBGene00238114
OVOC1313	OVOC_OM1b	9003121	9014210	1	WBGene00238122
OVOC1316	OVOC_OM1b	9038731	9045435	-1	WBGene00238125
OVOC1317	OVOC_OM1b	9051329	9053015	-1	WBGene00238126
OVOC1318	OVOC_OM1b	9058995	9062761	-1	WBGene00238127
OVOC1319	OVOC_OM1b	9064140	9070042	-1	WBGene00238128
OVOC1321	OVOC_OM1b	9095564	9115923	-1	WBGene00238130
OVOC1332	OVOC_OM1b	9212078	9236679	-1	WBGene00238141
OVOC1335	OVOC_OM1b	9260390	9262797	1	WBGene00238144
OVOC1340	OVOC_OM1b	9296308	9297383	1	WBGene00238149
OVOC1341	OVOC_OM1b	9298460	9302264	1	WBGene00238150
OVOC1345	OVOC_OM1b	9323817	9327866	1	WBGene00238154
OVOC1352	OVOC_OM1b	9357048	9365514	-1	WBGene00238161
OVOC1353	OVOC_OM1b	9366541	9368357	-1	WBGene00238162
OVOC1354	OVOC_OM1b	9369031	9373915	1	WBGene00238163
OVOC1356	OVOC_OM1b	9379733	9383948	1	WBGene00238165
OVOC1357	OVOC_OM1b	9386574	9393528	1	WBGene00238166
OVOC1358	OVOC_OM1b	9396573	9398673	1	WBGene00238167
OVOC1359	OVOC_OM1b	9398658	9405341	-1	WBGene00238168
OVOC1360	OVOC_OM1b	9405938	9411890	1	WBGene00238169
OVOC1361	OVOC_OM1b	9411934	9423559	1	WBGene00238170
OVOC1363	OVOC_OM1b	9439174	9442281	1	WBGene00238172
OVOC1364	OVOC_OM1b	9442457	9456829	-1	WBGene00238173
OVOC1370	OVOC_OM1b	9486217	9494241	1	WBGene00238179
OVOC1373	OVOC_OM1b	9506026	9530470	1	WBGene00238182
OVOC1374	OVOC_OM1b	9532072	9539812	-1	WBGene00238183
OVOC1375	OVOC_OM1b	9541235	9544925	-1	WBGene00238184
OVOC1376	OVOC_OM1b	9547483	9550325	1	WBGene00238185
OVOC1377	OVOC_OM1b	9551341	9553455	-1	WBGene00238186
OVOC1378	OVOC_OM1b	9555831	9558848	1	WBGene00238187
OVOC1379	OVOC_OM1b	9559511	9561510	-1	WBGene00238188
OVOC1380	OVOC_OM1b	9561782	9563396	1	WBGene00238189
OVOC1382	OVOC_OM1b	9564350	9565336	1	WBGene00238191
OVOC1383	OVOC_OM1b	9566265	9569100	-1	WBGene00238192
OVOC1384	OVOC_OM1b	9573039	9577224	1	WBGene00238193
OVOC1386	OVOC_OM1b	9579957	9580483	1	WBGene00238195
OVOC1387	OVOC_OM1b	9580872	9588911	1	WBGene00238196
OVOC1390	OVOC_OM1b	9606004	9612419	1	WBGene00238199
OVOC1391	OVOC_OM1b	9615093	9623318	-1	WBGene00238200
OVOC1394	OVOC_OM1b	9643449	9648538	1	WBGene00238203
OVOC1396	OVOC_OM1b	9661192	9664075	1	WBGene00238205
OVOC1397	OVOC_OM1b	9664878	9673299	-1	WBGene00238206
OVOC1400	OVOC_OM1b	9698617	9703808	-1	WBGene00238209
OVOC1401	OVOC_OM1b	9717137	9728795	1	WBGene00238210
OVOC1402	OVOC_OM1b	9735198	9740885	1	WBGene00238211
OVOC1403	OVOC_OM1b	9735215	9742742	-1	WBGene00238212
OVOC1404	OVOC_OM1b	9745079	9754198	1	WBGene00238213
OVOC1405	OVOC_OM1b	9755112	9759065	1	WBGene00238214
OVOC1406	OVOC_OM1b	9759807	9763336	-1	WBGene00238215
OVOC1409	OVOC_OM1b	9780196	9782662	1	WBGene00238218
OVOC1412	OVOC_OM1b	9809336	9817985	1	WBGene00238221
OVOC1413	OVOC_OM1b	9819960	9827929	1	WBGene00238222
OVOC1414	OVOC_OM1b	9829056	9831332	-1	WBGene00238223
OVOC1415	OVOC_OM1b	9832371	9836742	-1	WBGene00238224
OVOC1416	OVOC_OM1b	9837867	9839899	-1	WBGene00238225
OVOC1417	OVOC_OM1b	9841112	9842746	-1	WBGene00238226
OVOC1418	OVOC_OM1b	9843396	9844782	-1	WBGene00238227
OVOC1419	OVOC_OM1b	9846015	9846944	-1	WBGene00238228
OVOC1420	OVOC_OM1b	9846946	9853506	-1	WBGene00238229
OVOC1421	OVOC_OM1b	9853905	9858353	1	WBGene00238230
OVOC1422	OVOC_OM1b	9866546	9873051	-1	WBGene00238231
OVOC1423	OVOC_OM1b	9873622	9883075	1	WBGene00238232
OVOC1424	OVOC_OM1b	9879745	9883046	-1	WBGene00238233
OVOC1428	OVOC_OM1b	9895205	9921933	1	WBGene00238237
OVOC1429	OVOC_OM1b	9922967	9927509	-1	WBGene00238238
OVOC1430	OVOC_OM1b	9928977	9934782	1	WBGene00238239
OVOC1434	OVOC_OM1b	9958553	9970247	1	WBGene00238243
OVOC1436	OVOC_OM1b	9973472	9983401	-1	WBGene00238245
OVOC1437	OVOC_OM1b	9990190	9993881	-1	WBGene00238246
OVOC1438	OVOC_OM1b	9993882	9997741	-1	WBGene00238247
OVOC1439	OVOC_OM1b	9998160	9999204	1	WBGene00238248
OVOC1440	OVOC_OM1b	9999181	10000442	1	WBGene00238249
OVOC1443	OVOC_OM1b	10017819	10023014	1	WBGene00238252
OVOC1455	OVOC_OM1b	10140676	10145649	1	WBGene00238264
OVOC1456	OVOC_OM1b	10147286	10158894	-1	WBGene00238265
OVOC1458	OVOC_OM1b	10179189	10187099	-1	WBGene00238267
OVOC1459	OVOC_OM1b	10190045	10195348	-1	WBGene00238268
OVOC1460	OVOC_OM1b	10197466	10228577	-1	WBGene00238269
OVOC1466	OVOC_OM1b	10258479	10263969	1	WBGene00238275
OVOC1469	OVOC_OM1b	10269783	10280386	1	WBGene00238278
OVOC1471	OVOC_OM1b	10286934	10292008	1	WBGene00238280
OVOC1472	OVOC_OM1b	10294532	10299239	1	WBGene00238281
OVOC1475	OVOC_OM1b	10313666	10317616	-1	WBGene00238284
OVOC1487	OVOC_OM1b	10402053	10405229	-1	WBGene00238296
OVOC1491	OVOC_OM1b	10416992	10420011	-1	WBGene00238300
OVOC1492	OVOC_OM1b	10420524	10432220	1	WBGene00238301
OVOC1493	OVOC_OM1b	10434014	10438323	1	WBGene00238302
OVOC1494	OVOC_OM1b	10438791	10443678	-1	WBGene00238303
OVOC1495	OVOC_OM1b	10443970	10449175	1	WBGene00238304
OVOC1499	OVOC_OM1b	10476139	10480998	1	WBGene00238308
OVOC1501	OVOC_OM1b	10479542	10480617	-1	WBGene00238310
OVOC1502	OVOC_OM1b	10482208	10485369	-1	WBGene00238311
